,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season,foul_committed_penalty,foul_won_penalty,miscontrol_aerial_won,pass_deflected,50_50,dribble_nutmeg,foul_committed_offensive,injury_stoppage_in_chain,pass_miscommunication,block_offensive,block_save_block,shot_redirect,bad_behaviour_card,goalkeeper_shot_saved_to_post,shot_saved_to_post,shot_open_goal,goalkeeper_shot_saved_off_target,shot_saved_off_target,clearance_other,goalkeeper_punched_out,goalkeeper_success_in_play,dribble_no_touch,half_end_early_video_end,goalkeeper_lost_in_play,goalkeeper_success_out,half_start_late_video_start,shot_follows_dribble,goalkeeper_lost_out,player_off_permanent,goalkeeper_saved_to_post
3031,,,,,,,,,,,,,,,,1.265013,,,,,,,,,,,,70410d0d-18e7-40f6-ad8f-52748a5ea896,2219,,"[107.0, 54.7]",68328,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,133,Barcelona,217,['6ab86776-98f8-4d06-a99f-6afb08ea2a42'],32,,Left Foot,,"[120.0, 34.6, 3.5]",,"[{'location': [104.6, 54.8], 'player': {'id': 20124, 'name': 'Vicente Rodríguez Guillén'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.0, 42.6], 'player': {'id': 19579, 'name': 'José Santiago Cañizares Ruíz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.2, 36.8], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.1, 53.7], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.8, 45.6], 'player': {'id': 26014, 'name': 'Eduardo César Daude Gaspar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 50.8], 'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.3, 36.5], 'player': {'id': 20070, 'name': 'Luís Miguel Brito Garcia Monteiro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.8, 40.4], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 42.3], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.2, 42.8], 'player': {'id': 20128, 'name': 'David Albelda Aliqués'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 49.5], 'player': {'id': 26016, 'name': 'Roberto Fabián Ayala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",5d7321b4-d9ea-4a18-bcc0-52dc077e5409,,Off T,0.02548179,Normal,Open Play,,,,,,Barcelona,217,00:07:32.875,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,,,,,,,,,,,,,,,,0.464964,,,,,,,,,,,,d595476a-a506-48ae-949a-aa11f45f0cde,2424,,"[108.6, 62.4]",68328,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,148,Barcelona,217,"['065db95c-17da-4ce1-bf2e-ca70d6c5b669', '7f59ff81-99cc-4d85-9af3-1bee6b6a8dfb']",10,,Left Foot,,"[111.6, 56.3]",,"[{'location': [100.0, 31.3], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.3, 44.6], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.4, 48.2], 'player': {'id': 26014, 'name': 'Eduardo César Daude Gaspar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 34.3], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.0, 37.6], 'player': {'id': 20070, 'name': 'Luís Miguel Brito Garcia Monteiro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.9, 55.9], 'player': {'id': 26016, 'name': 'Roberto Fabián Ayala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 40.2], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.6, 76.6], 'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.6, 39.1], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.0, 37.1], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.1, 34.4], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 52.5], 'player': {'id': 20128, 'name': 'David Albelda Aliqués'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.1, 50.9], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.3, 64.8], 'player': {'id': 20124, 'name': 'Vicente Rodríguez Guillén'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.5, 43.2], 'player': {'id': 19579, 'name': 'José Santiago Cañizares Ruíz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",17e5f638-5f9e-4514-aa66-a614c00e6fab,,Blocked,0.0071842927,Normal,Open Play,,,,,,Barcelona,217,00:13:10.932,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,,,,,,,,,,,,,,,,0.1417,,,,,,,,,,,,3cade4d1-49f4-4960-b56c-da075892991f,2957,,"[113.5, 27.2]",68328,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,179,Barcelona,217,"['0ac12087-9ade-4689-bed2-e1bb6f6754b0', '5130179b-586c-4d1d-ae43-036b4348d240']",0,,Left Foot,,"[114.3, 28.7]",True,"[{'location': [112.0, 40.6], 'player': {'id': 26016, 'name': 'Roberto Fabián Ayala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 28.8], 'player': {'id': 20070, 'name': 'Luís Miguel Brito Garcia Monteiro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.5, 34.6], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.1, 36.6], 'player': {'id': 19579, 'name': 'José Santiago Cañizares Ruíz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",4aafff9a-0c63-45e0-beeb-ae80cb287179,,Blocked,0.030308895,Half Volley,Open Play,,,,,,Barcelona,217,00:25:00.981,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3199,,,,,,,,,,,,,,,,0.2659,,,,,,,,,,,,34881999-b62f-4a31-a1f7-5c2ba2549b62,3067,,"[107.5, 34.0]",68347,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,172,Barcelona,217,['626d8023-9dd4-47a5-9447-793532f27c7a'],43,,Left Foot,,"[110.9, 35.6, 0.5]",,"[{'location': [106.9, 41.8], 'player': {'id': 25878, 'name': 'Ludovic Giuly'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.5, 42.5], 'player': {'id': 25962, 'name': 'Javier Pedro Saviola Fernández'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.4, 35.1], 'player': {'id': 26100, 'name': 'Ustaritz Aldekoaotalora Astarloa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 48.1], 'player': {'id': 26032, 'name': 'Unai Expósito Medina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.4, 44.5], 'player': {'id': 25983, 'name': 'Josu Sarriegi Zumárraga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.6, 35.8], 'player': {'id': 26084, 'name': 'Iñaki Lafuente Sancha'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",cf92aaed-0291-41bf-872d-c36b0db6a26c,True,Saved,0.21833913,Normal,Open Play,,,,,,Barcelona,217,00:38:43.284,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414,,,,,,,,,,,,,,,,1.088846,,,,,,,,,,,,6fd32b08-942f-4243-bc7b-0b4508419564,507,,"[95.1, 48.2]",68329,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,32,Barcelona,217,"['4d97f709-41fe-4243-bfb5-91701aa55781', 'b701d002-f499-4967-aee0-cb27eed9ffbc']",4,,Left Foot,,"[117.5, 38.9, 0.6]",True,"[{'location': [98.2, 62.2], 'player': {'id': 26013, 'name': 'Antonio Puerta Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.4, 33.4], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.5, 40.4], 'player': {'id': 26017, 'name': 'Francisco Javier Vicente Navarro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 46.7], 'player': {'id': 26018, 'name': 'Julien Escudé'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.6, 49.2], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [95.6, 26.0], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [87.8, 53.5], 'player': {'id': 26015, 'name': 'Renato Dirnei Florencio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.5, 44.3], 'player': {'id': 20150, 'name': 'Christian Bjørnshøj Poulsen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.7, 40.4], 'player': {'id': 25946, 'name': 'Andrés Palop Cervera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.7, 42.6], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.3, 39.4], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [80.9, 57.6], 'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",06ec36a9-6141-4b3d-a416-6857817bff78,,Saved,0.0301103,Normal,Open Play,,,,,,Barcelona,217,00:10:04.417,Shot,True,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415,,,,,,,,,,,,,,,,0.797787,,,,,,,,,,,,a1c2bcc9-2a6a-4f67-ace4-90e91f07c75a,2979,,"[110.0, 33.2]",68329,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,151,Barcelona,217,['664af07e-ce2f-4698-848b-544987a4c690'],32,,Left Foot,,"[120.0, 33.4, 2.4]",True,"[{'location': [108.8, 35.1], 'player': {'id': 26018, 'name': 'Julien Escudé'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 33.3], 'player': {'id': 26017, 'name': 'Francisco Javier Vicente Navarro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.7, 23.9], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.3, 29.5], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.6, 38.3], 'player': {'id': 25952, 'name': 'Ivica Dragutinovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.9, 37.0], 'player': {'id': 25946, 'name': 'Andrés Palop Cervera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.9, 27.9], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.7, 38.8], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Off T,0.15721133,Normal,Open Play,,,,,,Barcelona,217,00:24:32.862,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416,,,,,,,,,,,,,,,,0.872219,,,,,,,,,,,,ac18d21d-4500-4bf5-9e7a-2605da042f30,3320,,"[110.7, 50.2]",68329,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,171,Barcelona,217,['48246930-22bd-4849-b03a-2702fa1506a3'],2,,Right Foot,,"[120.0, 37.3, 1.3]",,"[{'location': [108.8, 40.8], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.1, 48.8], 'player': {'id': 26018, 'name': 'Julien Escudé'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 47.4], 'player': {'id': 26017, 'name': 'Francisco Javier Vicente Navarro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 48.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.4, 44.3], 'player': {'id': 25946, 'name': 'Andrés Palop Cervera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 46.7], 'player': {'id': 25878, 'name': 'Ludovic Giuly'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.4, 34.0], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.3, 52.6], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",32c56e5e-9cef-40f0-8823-38a3215bc04e,,Goal,0.13291487,Normal,Open Play,,,,,,Barcelona,217,00:35:02.101,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,,,,,,,,,,,,,,,,1.042353,,,,,,,,,,,,461a41c4-522e-48f3-9775-4ac8f77eb4ff,932,,"[95.4, 50.9]",68330,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,50,Barcelona,217,['b8de4db9-de72-4a73-adf7-47cdc2d1f510'],38,,Left Foot,,"[118.6, 40.7, 1.7]",,"[{'location': [103.4, 36.9], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.4, 37.1], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 43.7], 'player': {'id': 15584, 'name': 'Iván Helguera Bujía'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 49.4], 'player': {'id': 15775, 'name': 'Fabio Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.4, 60.7], 'player': {'id': 25926, 'name': 'Roberto Carlos da Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.4, 47.1], 'player': {'id': 26021, 'name': 'Mahamadou Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.1, 51.7], 'player': {'id': 26019, 'name': 'Émerson Ferreira da Rosa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 44.8], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [90.9, 49.5], 'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.6, 64.0], 'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.9, 28.6], 'player': {'id': 15607, 'name': 'Raúl González Blanco'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.0, 39.8], 'player': {'id': 11179, 'name': 'Iker Casillas Fernández'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.6, 14.6], 'player': {'id': 25854, 'name': 'Sylvio Mendes Campos Junior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",6564328b-7c68-4547-85fc-0317f11358a4,,Saved,0.029983455,Normal,Open Play,,,,,,Barcelona,217,00:23:38.415,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,,,,,,,,,,,,,,,,0.997648,,,,,,,,,,,,6edacac7-ba57-4e5e-9756-deb193172e7e,1072,,"[104.8, 39.3]",68330,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,59,Barcelona,217,['65ca057e-cc02-40ff-a219-2a3c7883b6d0'],2,,Left Foot,,"[120.0, 37.2, 3.4]",True,"[{'location': [101.3, 30.3], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.7, 21.8], 'player': {'id': 15607, 'name': 'Raúl González Blanco'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.0, 22.2], 'player': {'id': 25854, 'name': 'Sylvio Mendes Campos Junior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.1, 29.6], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.7, 32.8], 'player': {'id': 15584, 'name': 'Iván Helguera Bujía'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 36.0], 'player': {'id': 15775, 'name': 'Fabio Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 36.1], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.6, 34.1], 'player': {'id': 26021, 'name': 'Mahamadou Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 39.1], 'player': {'id': 26019, 'name': 'Émerson Ferreira da Rosa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.4, 40.0], 'player': {'id': 11179, 'name': 'Iker Casillas Fernández'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 48.5], 'player': {'id': 25926, 'name': 'Roberto Carlos da Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",631952a4-39ad-4257-9e82-92b1d16c716c,,Off T,0.15333222,Normal,Open Play,,,,,,Barcelona,217,00:27:02.346,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,,,,,,,,,,,,,,,,0.6994,,,,,,,,,,,,b844026f-2c87-4e6c-a486-7bf94190b5ad,1252,,"[110.2, 47.7]",68330,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,79,Barcelona,217,['ec5be146-82c9-49a5-8154-a07331de0250'],11,,Left Foot,,"[117.1, 43.5, 0.3]",,"[{'location': [100.0, 30.5], 'player': {'id': 15607, 'name': 'Raúl González Blanco'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.8, 37.6], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.8, 40.1], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 47.1], 'player': {'id': 15775, 'name': 'Fabio Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.6, 44.2], 'player': {'id': 11179, 'name': 'Iker Casillas Fernández'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.9, 49.0], 'player': {'id': 25926, 'name': 'Roberto Carlos da Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",c9e95956-544f-4629-8c0e-c1e3076fe7c2,True,Saved,0.22182554,Half Volley,Open Play,,,,,,Barcelona,217,00:31:11.427,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,,,,,,,,,,,,,,,,0.730039,,,,,,,,,,,,1eda36f2-809c-40b5-95a3-ae1f747231d1,2476,,"[113.8, 27.3]",68330,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,143,Barcelona,217,['dd4a2750-b69e-4092-8c16-25d3de7a730f'],19,,Left Foot,,"[120.0, 35.6, 1.3]",True,"[{'location': [113.4, 29.7], 'player': {'id': 15775, 'name': 'Fabio Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.3, 34.4], 'player': {'id': 26021, 'name': 'Mahamadou Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 45.2], 'player': {'id': 25926, 'name': 'Roberto Carlos da Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.7, 34.6], 'player': {'id': 11179, 'name': 'Iker Casillas Fernández'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 38.0], 'player': {'id': 25962, 'name': 'Javier Pedro Saviola Fernández'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",e9399caa-e139-4c50-ac3b-5f0bf96f5e98,,Off T,0.069140375,Normal,Open Play,,,,,,Barcelona,217,00:18:19.525,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
