,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season,foul_committed_penalty,foul_won_penalty,miscontrol_aerial_won,pass_deflected,50_50,dribble_nutmeg,foul_committed_offensive,injury_stoppage_in_chain,pass_miscommunication,block_offensive,block_save_block,shot_redirect,bad_behaviour_card,goalkeeper_shot_saved_to_post,shot_saved_to_post,shot_open_goal,goalkeeper_shot_saved_off_target,shot_saved_off_target,clearance_other,goalkeeper_punched_out,goalkeeper_success_in_play,dribble_no_touch,half_end_early_video_end,goalkeeper_lost_in_play,goalkeeper_success_out,half_start_late_video_start,shot_follows_dribble,goalkeeper_lost_out,player_off_permanent,goalkeeper_saved_to_post
213,,,,,,,,,,,,,,,,0.691158,,,,,,,,,,,,f05ffbbe-c351-4393-83e5-246b317fa948,201,,"[54.1, 69.4]",68318,4,,,,-1.7625844,,Left Foot,,,"[52.1, 59.1]",,Ground Pass,,10.492378,,,,Samuel Eto''o Fils,19298.0,,,,,,Recovery,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['b3c9d992-462e-43cd-9b74-8a525983de9a'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.893,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,,1.118341,,,,,,,,,,,,8f107901-ccec-482f-90c0-84ed0ad8a758,210,,"[68.2, 62.9]",68318,4,,,,-1.9756881,,Left Foot,,,"[64.9, 55.2]",,Ground Pass,,8.377351,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['5655642f-dbf6-40e5-9096-91872912193a'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.663,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,,,,,,,,,,1.02774,,,,,,,,,,,,04e5958d-8f1d-480d-86ff-7726d0251bfb,218,,"[87.6, 53.7]",68318,4,,,,-1.0871514,,Left Foot,,,"[92.8, 43.8]",,Low Pass,,11.182576,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,"['16385d1b-6cdf-419a-8989-1b3c8830824e', '1a53765d-bc82-4eac-ac85-3e337bacc966', '56882dc8-3ba2-498f-9987-9620e4d18de7']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.064,Pass,True,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,,,,,,,,1.54566,,,,,,,,,,,,8f7fd201-67fa-4e20-8ef7-aebed30d46b0,256,,"[84.4, 45.4]",68318,5,,,,0.73480844,,Left Foot,,,"[92.7, 52.9]",,Ground Pass,,11.186599,,,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,['ae0d18de-9fd3-4ce6-af18-a5cb877e911c'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.447,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,,,,1.320361,,,,,,,,,,,,a48bc997-7db2-464d-b4f2-9e469c2eedfb,390,,"[62.9, 50.4]",68318,8,,,,2.901233,,Left Foot,,,"[52.7, 52.9]",,Ground Pass,,10.5019045,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,17,Barcelona,217,"['ad322c78-9bd4-425c-aaa8-5a93a6cb67be', 'e960a62e-489e-491f-957a-a6768c313df4']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.888,Pass,True,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,,,,,,,,,,1.348154,,,,,,,,,,,,f8980c68-f8f7-4cb7-9064-4e132da7d438,703,,"[71.6, 78.8]",68318,18,,,,-2.8220994,,Left Foot,,,"[58.3, 74.4]",,Ground Pass,,14.008925,,,,Juliano Haus Belletti,25863.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,35,Barcelona,217,"['3824d67b-647c-42b8-9ae3-c8fe847820ab', '5c78b260-3302-43fc-8a58-86d072720a6f']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:07.291,Pass,True,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,,,,,,,,,,0.553289,,,,,,,,,,,,8ec0ebd9-93c4-4000-a397-6ce2bb895fbc,850,,"[91.5, 46.7]",68318,23,,,,-2.313966,,Left Foot,,,"[84.7, 39.3]",,Ground Pass,,10.049875,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Barcelona,217,['e07193ac-3f59-4c25-a8d3-03332dbcc87c'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:38.555,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,,,,,,,,,,2.491988,,,,,,,,,,,,27042e8a-94cd-422a-ab98-3b940fbdc5ba,948,,"[75.7, 57.3]",68318,26,,,,-2.361349,,Left Foot,,,"[56.2, 38.0]",,Ground Pass,,27.436108,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,49,Barcelona,217,['fbabf754-36aa-4abe-ad70-37911e96dc75'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.542,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,,,,,,,,,,2.132137,,,,,,,,,,,,b18ad5d5-5f0d-46e6-99b6-57eb350009bb,981,,"[88.8, 62.0]",68318,27,,,,-0.0049019214,,Left Foot,,,"[109.2, 61.9]",,Ground Pass,,20.400246,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,50,Barcelona,217,['d6078030-1c02-4415-9202-6251b5b8a07b'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:18.440,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,,,,,,,,,,0.939753,,,,,,,,,,,,abe4c361-ffd7-41e0-8ef1-169792dc87df,1109,,"[83.4, 79.0]",68318,31,,,,-2.3777738,,Left Foot,,,"[76.3, 72.2]",,Ground Pass,,9.831073,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,57,Barcelona,217,['bba94dbb-bfbc-4915-a181-d5ad88da07ce'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.972,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,,,,,,,,,,0.97333,,,,,,,,,,,,530fcca1-336f-43f5-95e0-d5fccdda0e00,1137,,"[72.0, 56.3]",68318,31,,,,0.34038195,,Left Foot,,,"[81.6, 59.7]",,Ground Pass,,10.184301,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,57,Barcelona,217,['8070dd93-7de6-49dd-b182-dd608170f650'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.922,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,,0.589688,,,,,,,,,,,,5c948164-1fe0-4c3a-a0dc-101531e97e86,1225,,"[90.5, 10.3]",68318,35,,,,-1.5707964,,Left Foot,,,"[90.5, 4.2]",,Ground Pass,,6.1,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,64,Barcelona,217,['d6cbb9f7-b8e8-4ec6-8635-de3f7d826556'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:10.720,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,,1.543348,,,,,,,,,,,,86b24e99-6762-42c9-89e4-1659c5914bcc,1359,,"[57.8, 35.8]",68318,38,,,,-1.2525382,,Left Foot,,,"[66.3, 10.0]",,Ground Pass,,27.164131,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,71,Barcelona,217,"['1ebbf0ee-fcee-4f5c-b7cd-ef0a544fc272', 'c20bce92-2e40-4a0d-9c55-b5fc5d5e34eb']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.151,Pass,True,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,,1.774838,,,,,,,,,,,,664cdd72-3e74-4ee4-855c-e9bf5978f100,1492,,"[58.4, 57.4]",68318,42,,,,-0.6046514,,Left Foot,,,"[81.7, 41.3]",,Ground Pass,,28.32137,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,80,Barcelona,217,"['c180aa5c-a972-4dc5-9ceb-9f210e9a1669', 'cf51717b-345d-4465-a25c-dd8b99893b8a']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:07.807,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,,,0.800727,,,,,,,,,,,,1b0160d8-23ef-4163-8682-4175da968535,1574,,"[91.1, 37.6]",68318,43,,,,-0.9554568,,Left Foot,,,"[95.2, 31.8]",,Ground Pass,,7.102816,,Incomplete,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,80,Barcelona,217,"['23c9955d-8f17-41ec-ae2a-67b627df8c28', '2ccfedde-9966-448a-9302-ea8c23191ed2', '5197ae7c-9568-4092-b90a-4ebedc1aac4d']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:29.295,Pass,True,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,,1.1552,,,,,,,,,,,,71ae28fb-8ea9-4909-8f83-328f2a6f942f,1595,,"[96.9, 73.9]",68318,44,,,,2.9825203,,Left Foot,,,"[78.2, 76.9]",,Ground Pass,,18.939114,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,82,Barcelona,217,"['4727b88c-d76c-47d7-ac32-e65ffb73fa78', 'a8102580-63b3-4478-829d-c81f58f0406d']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:09.793,Pass,True,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,,,,,,,,,,1.133224,,,,,,,,,,,,f62c3a6c-2a94-4747-be2b-6484f0ea016a,1636,,"[85.8, 56.9]",68318,45,,,,-2.3860364,,Left Foot,,,"[78.9, 50.4]",,Ground Pass,,9.479451,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,84,Barcelona,217,['0da6625e-f59f-4b04-a624-830beb379cf4'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:07.091,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,,,,,,,,,,1.295391,,,,,,,,,,,,7d6ced54-7cbe-4d9a-b6ee-a28a5be82330,1955,,"[86.7, 77.1]",68318,51,,,,3.1415927,,Left Foot,,,"[73.0, 77.1]",,Ground Pass,,13.7,,,,Oleguer Presas Renom,25873.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,101,Barcelona,217,['7bf871fc-3d13-41af-b635-838ebf47e58b'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.883,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,,,,,,,1.3736,,,,,,,,,,,,bf918fb7-1efa-4475-a3f8-86329cd3be69,2058,,"[70.5, 46.2]",68318,55,,,,-1.3822725,,Left Foot,,,"[73.4, 31.0]",,Ground Pass,,15.474172,,,,Mark van Bommel,19296.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,105,Barcelona,217,['2589e9bc-959a-4cae-a03e-c63808e0c018'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:05.820,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,,,,,,,,,,1.406986,,,,,,,,,,,,6113d814-5414-419c-99b8-80046f9f70b9,2113,,"[72.8, 60.9]",68318,57,True,,,-2.7955554,,Left Foot,,,"[58.1, 55.6]",,Ground Pass,,15.62626,,,,Rafael Márquez Álvarez,5558.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,110,Barcelona,217,['e26898e8-fb3d-42f1-b900-42e73a3b8b2d'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:02.134,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,,,,,,,,,,0.870554,,,,,,,,,,,,9d150e1a-7b94-41e3-a347-cd2a7c31ea43,2145,,"[68.8, 58.4]",68318,57,,,,-0.4081491,,Right Foot,,,"[76.2, 55.2]",,Ground Pass,,8.062258,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,111,Barcelona,217,"['591a48e1-a138-4b19-a6c8-2ab6160fb7b5', 'fc08f9e0-d6c4-4905-a751-af47a7df0007']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:47.000,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,,,,,,,,,,1.051266,,,,,,,,,,,,2093d0cf-5409-4eeb-a566-b404b1da86e6,2226,,"[41.7, 69.9]",68318,59,,,,-1.8736812,,Left Foot,,,"[37.7, 57.1]",,Ground Pass,,13.410443,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,121,Barcelona,217,['90923924-fd35-4024-a16c-5ab9c5883662'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:28.925,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,,,,,,,,,,1.598606,,,,,,,,,,,,c50d610e-ecbe-495e-8688-15149302c6b2,2348,,"[75.1, 56.7]",68318,63,,,,-1.3660557,,Right Foot,,,"[78.9, 38.4]",,Ground Pass,,18.690372,,,,Mark van Bommel,19296.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,129,Barcelona,217,['d45bd0c9-24e5-4a52-9a9b-7f9e36dd6056'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:28.478,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,,,,,,,,,,0.724237,,,,,,,,,,,,89543820-43cf-4a93-945f-1738ad0f64ec,2482,,"[76.0, 75.4]",68318,67,,,,1.2387369,,Left Foot,,,"[77.0, 78.3]",,Ground Pass,,3.0675724,,Out,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,136,Barcelona,217,"['2a18e644-b905-479c-adc0-527a8458490a', '8bff8d0a-0065-47d8-a641-01f950854aa6']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:15.888,Pass,True,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,,,,,,,,,,1.385302,,,,,,,,,,,,db3a0d4c-dbaa-44c0-b1c0-c7c692bc0f8d,2557,,"[65.9, 30.4]",68318,69,,,,2.103952,,Left Foot,,,"[62.3, 36.5]",,Low Pass,,7.0830784,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,142,Barcelona,217,"['0dd0a10c-32ad-4cee-9983-e02c2adcdd28', '29f2c075-d460-4960-b77d-c4712094fac8']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:09.331,Pass,True,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,,,,,,,,,,1.773695,,,,,,,,,,,,8e62d42d-107b-4b6c-a69a-6ed1039f68f7,2563,,"[79.1, 47.2]",68318,69,,,,3.1415927,,Left Foot,,,"[69.9, 47.2]",,Ground Pass,,9.2,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,142,Barcelona,217,['ac9ba69f-5785-4f7e-9a0c-c290609afdaf'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:15.807,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,,,,,,,,,,0.578218,,,,,,,,,,,,4f538e60-0ecc-4b37-ab43-46199a6cb48d,2579,,"[82.1, 66.6]",68318,69,,,,-0.9530406,,Left Foot,,,"[84.8, 62.8]",,Ground Pass,,4.661545,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,142,Barcelona,217,"['29906ea7-4bc0-46a1-84da-7dad3d9282ee', '9b7fb331-57fe-4e80-87a3-57423165b785']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.856,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,1.17503,,,,,,,,,,,,8542e3f8-64de-4cbc-ac8b-6bfa7f5319f5,2716,,"[9.1, 72.0]",68318,71,,,,0.143797,,Left Foot,,,"[31.2, 75.2]",,Low Pass,,22.330473,,,,Rafael Márquez Álvarez,5558.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,147,Barcelona,217,['554ac7d9-abee-4c62-a750-1bffd5c14580'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:50.749,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,,,,,,,,,,2.784679,,,,,,,,,,,,244301a2-66de-4c87-a800-87800bed7dc1,2754,,"[82.7, 36.9]",68318,72,,,,-0.44095457,,Left Foot,,,"[113.0, 22.6]",,Ground Pass,,33.504925,,,,Mark van Bommel,19296.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,147,Barcelona,217,"['1ac199da-264d-4f1d-aaa2-d27d0a0537e5', 'cce2017d-1d34-43fb-a207-ac2339af4bc4']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:25.185,Pass,True,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,,,,,,,,,,0.685267,,,,,,,,,,,,bd09d7fe-6979-4f5a-84d6-cddd14e7344d,2824,,"[83.1, 54.2]",68318,75,,,,-0.97976345,,Left Foot,,,"[88.2, 46.6]",,Low Pass,,9.1525955,,Incomplete,,Mark van Bommel,19296.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,150,Barcelona,217,"['18e36890-25ab-4b26-a561-b038c02ddb19', '3e286b7c-bef8-4d54-99e1-a266ae5f0270']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:09.497,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,,,,,,,,,,0.422632,,,,,,,,,,,,581a410b-9fdd-4a61-90d5-5af9277ae31a,2882,,"[76.4, 42.0]",68318,76,,,,0.6407837,,Left Foot,,,"[82.3, 46.4]",,Ground Pass,,7.3600273,,,,Oleguer Presas Renom,25873.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,152,Barcelona,217,"['1ec725b7-d86b-4834-be08-3480d3b6e445', 'bf4e6ae9-b1f1-439f-9838-4993297385a4']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:15.513,Pass,True,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
